wave,strain,date,obs_cases,obs_deaths,fit_cases,fit_deaths,S,E,I,R,D
1,Wuhan-1 (D614G / ancestral),2020-05-29,24.27777777777778,0.0,29.832165941477342,0.22890472441734155,5540.679561054906,170.0807636344206,103.43239883117157,499.4358406154179,4.465834875730086
1,Wuhan-1 (D614G / ancestral),2020-05-30,26.944444444444443,0.0,30.917575756787127,0.23785055828273055,5504.117576129374,176.26896098510355,107.47464417406506,525.5340192263517,4.699198496751207
1,Wuhan-1 (D614G / ancestral),2020-05-31,29.77777777777778,0.0,32.01481645370337,0.24695770008771262,5466.396617684305,182.52460920013343,111.58977777728211,552.6418045721409,4.941589777785139
1,Wuhan-1 (D614G / ancestral),2020-06-01,30.166666666666668,0.0,33.121415021106266,0.25621118637009255,5427.5201728918955,188.83360901428907,115.77103828282274,580.7764161313809,5.193162691257969
1,Wuhan-1 (D614G / ancestral),2020-06-02,31.555555555555557,0.0,34.23468521682864,0.26559429806142887,5387.495524698206,195.1806454779286,120.01087104820627,609.9533024132903,5.454055374014586
1,Wuhan-1 (D614G / ancestral),2020-06-03,36.72222222222222,0.0,35.35173072796378,0.27508853824959284,5346.3339446055315,201.54920597470823,124.30091809830863,640.1859419849455,5.724388348152179
1,Wuhan-1 (D614G / ancestral),2020-06-04,39.27777777777778,0.0,36.4694519201196,0.28467361565110055,5304.0508621386925,207.92161870079616,128.632010657206,671.4856447706643,6.004262744287245
1,Wuhan-1 (D614G / ancestral),2020-06-05,39.55555555555556,1.0,37.584554869739215,0.2943274500950246,5260.66601275723,214.27910416042906,132.9941716261231,703.8613519555225,6.293758512341064
1,Wuhan-1 (D614G / ancestral),2020-06-06,42.833333333333336,0.0,38.693562722294075,0.3040262032983417,5216.203560829518,220.60183992185927,137.37662948951612,737.319436136215,6.592932634536884
1,Wuhan-1 (D614G / ancestral),2020-06-07,43.05555555555556,0.0,39.792830812626335,0.31374432255328,5170.692189404677,226.86904682227126,141.76783805554396,771.8635073383003,6.901817390852896
