date,strain_id,strain_num,strain_name,pango_lineage,strain_dom_start,strain_dom_end,R0_min,R0_avg,R0_max,T_incub_avg_days,sigma_avg_per_day,T_infect_avg_days,gamma_avg_per_day,IFR_avg,mu_avg_per_day,beta_min_per_day,beta_avg_per_day,beta_max_per_day,T_gen_avg_days,severity,immune_escape,n_matching_strains,strain_match_type
2024-12-20,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-21,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-22,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-23,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-24,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-25,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-26,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-27,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-28,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-29,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-30,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-31,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-01,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-02,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-03,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-04,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-05,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-06,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-07,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-08,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-09,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-10,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-11,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-12,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-13,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-14,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-15,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-16,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-17,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-18,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-19,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-20,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-21,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-22,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-23,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-24,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-25,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-26,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-27,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-28,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-29,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-30,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-01-31,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-01,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-02,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-03,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-04,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-05,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-06,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-07,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-08,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-09,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-10,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-11,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-12,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-13,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-14,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-15,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-16,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-17,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-18,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-19,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-20,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-21,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-22,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-23,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-24,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-25,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-26,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-27,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-02-28,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-01,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-02,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-03,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-04,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-05,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-06,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-07,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-08,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-09,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-10,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-11,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-12,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-13,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-14,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-15,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-16,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-17,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-18,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-19,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-20,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2025-03-21,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
